Time,Angle,Distance
5972, 257.05, 0.00, 
5973, 258.20, 0.00, 
5974, 259.34, 0.00, 
5974, 260.50, 0.00, 
5975, 261.64, 0.00, 
5976, 262.78, 0.00, 
5976, 263.94, 0.00, 
5977, 265.08, 0.00, 
5978, 266.22, 0.00, 
5978, 267.37, 0.00, 
5979, 268.52, 0.00, 
5980, 269.67, 0.00, 
5980, 270.81, 0.00, 
5981, 271.95, 0.00, 
5981, 273.09, 0.00, 
5982, 274.25, 0.00, 
5983, 275.39, 0.00, 
5983, 276.53, 0.00, 
5984, 277.69, 0.00, 
5985, 278.83, 0.00, 
5985, 279.97, 0.00, 
5986, 281.13, 0.00, 
5987, 282.20, 0.00, 
5987, 283.34, 0.00, 
5988, 284.48, 0.00, 
5989, 285.63, 0.00, 
5989, 286.77, 0.00, 
5990, 287.91, 0.00, 
5991, 289.05, 0.00, 
5991, 290.19, 0.00, 
5992, 291.33, 0.00, 
5993, 292.48, 0.00, 
5993, 293.63, 0.00, 
5994, 294.77, 0.00, 
5994, 295.91, 0.00, 
5995, 297.05, 0.00, 
5996, 298.20, 0.00, 
5996, 299.33, 0.00, 
5997, 300.48, 0.00, 
5998, 301.62, 0.00, 
5998, 302.77, 0.00, 
5999, 303.91, 0.00, 
6000, 305.05, 0.00, 
6000, 306.25, 0.00, 
6001, 307.39, 0.00, 
6002, 1.31, 128.00, 
6019, 1.31, 128.00, 
6020, 341.84, 0.00, 
6020, 338.19, 0.00, 
6021, 337.34, 0.00, 
6022, 338.48, 1188.75, 
6022, 339.64, 1187.25, 
6023, 340.91, 0.00, 
6024, 348.75, 0.00, 
6025, 349.89, 0.00, 
6026, 344.78, 0.00, 
6026, 346.19, 0.00, 
6027, 347.33, 0.00, 
6028, 348.50, 0.00, 
6028, 349.81, 0.00, 
6029, 350.83, 667.25, 
6030, 352.09, 671.75, 
6030, 353.05, 685.00, 
6031, 354.19, 699.75, 
6031, 355.41, 716.25, 
6032, 356.34, 733.25, 
6033, 357.44, 751.25, 
6033, 358.64, 770.25, 
6034, 29.06, 1069.25, 
6048, 30.19, 1066.75, 
6049, 31.39, 1057.75, 
6049, 32.48, 1052.50, 
6050, 40.23, 0.00, 
6051, 41.39, 0.00, 
6051, 35.30, 0.00, 
6052, 43.80, 0.00, 
6053, 44.94, 0.00, 
6053, 38.59, 0.00, 
6054, 47.25, 0.00, 
6055, 48.39, 0.00, 
6055, 42.19, 0.00, 
6056, 43.38, 0.00, 
6056, 51.84, 0.00, 
6057, 53.00, 0.00, 
6058, 46.41, 0.00, 
6058, 55.30, 0.00, 
6059, 48.64, 0.00, 
6060, 49.80, 0.00, 
6060, 50.95, 0.00, 
6061, 52.11, 0.00, 
6062, 53.28, 0.00, 
6062, 54.44, 0.00, 
6063, 55.61, 0.00, 
6064, 56.77, 0.00, 
6064, 57.94, 0.00, 
6065, 59.08, 0.00, 
6066, 60.23, 0.00, 
6066, 61.39, 0.00, 
6067, 62.53, 4530.25, 
6068, 63.92, 0.00, 
6068, 65.11, 2542.25, 
6069, 66.23, 2593.75, 
6069, 67.69, 0.00, 
6070, 68.84, 1671.50, 
6071, 70.02, 1643.00, 
6071, 71.17, 1633.75, 
6072, 72.27, 1649.75, 
6073, 72.95, 0.00, 
6073, 74.14, 0.00, 
6074, 75.70, 0.00, 
6075, 76.87, 1720.50, 
6075, 78.02, 1695.75, 
6076, 79.17, 1695.75, 
6077, 87.45, 0.00, 
6077, 88.61, 0.00, 
6078, 82.28, 0.00, 
6079, 83.34, 2799.75, 
6079, 35.16, 5967.50, 
6095, 124.12, 5627.25, 
6096, 124.12, 5663.75, 
6097, 178.19, 1062.75, 
6097, 179.41, 1048.25, 
6098, 180.53, 1036.25, 
6099, 181.69, 1026.50, 
6099, 182.88, 1015.75, 
6100, 183.98, 1003.75, 
6101, 185.14, 993.75, 
6101, 186.33, 985.25, 
6102, 187.47, 977.50, 
6103, 195.14, 0.00, 
6103, 188.48, 0.00, 
6104, 197.44, 0.00, 
6105, 198.59, 0.00, 
6105, 199.73, 0.00, 
6106, 200.87, 0.00, 
6106, 202.03, 0.00, 
6107, 203.17, 0.00, 
6108, 204.31, 0.00, 
6108, 205.47, 0.00, 
6109, 206.61, 0.00, 
6110, 207.77, 0.00, 
6110, 208.92, 0.00, 
6111, 210.06, 0.00, 
6112, 211.20, 0.00, 
6112, 212.36, 0.00, 
6113, 213.50, 0.00, 
6114, 214.64, 0.00, 
6114, 215.80, 0.00, 
6115, 216.94, 0.00, 
6116, 218.09, 0.00, 
6116, 219.23, 0.00, 
6117, 220.37, 0.00, 
6118, 221.53, 0.00, 
6118, 222.67, 0.00, 
6119, 223.83, 0.00, 
6119, 224.97, 0.00, 
6120, 226.12, 0.00, 
6121, 227.27, 0.00, 
6121, 228.41, 0.00, 
6122, 229.56, 0.00, 
6123, 230.70, 0.00, 
6123, 231.84, 0.00, 
6124, 233.00, 0.00, 
6125, 234.16, 0.00, 
6125, 235.31, 9432.75, 
6126, 295.91, 0.00, 
6127, 297.05, 0.00, 
6127, 298.19, 0.00, 
6128, 299.34, 0.00, 
6128, 300.48, 0.00, 
6129, 301.61, 0.00, 
6130, 302.77, 0.00, 
6130, 303.91, 0.00, 
6131, 305.05, 0.00, 
6132, 306.27, 0.00, 
6132, 307.41, 0.00, 
6133, 308.55, 0.00, 
6134, 309.69, 0.00, 
6134, 310.84, 0.00, 
6135, 311.98, 0.00, 
6136, 313.14, 0.00, 
6136, 314.28, 0.00, 
6137, 315.42, 0.00, 
6138, 316.56, 0.00, 
6138, 317.72, 0.00, 
6139, 318.86, 0.00, 
6140, 320.00, 0.00, 
6140, 321.16, 0.00, 
6141, 322.30, 0.00, 
6142, 323.44, 0.00, 
6142, 324.58, 0.00, 
6143, 325.73, 0.00, 
6143, 326.88, 0.00, 
6144, 328.03, 0.00, 
6145, 329.17, 0.00, 
6145, 330.41, 0.00, 
6146, 331.56, 0.00, 
6147, 332.70, 0.00, 
6147, 333.86, 0.00, 
6148, 335.00, 0.00, 
6149, 336.16, 0.00, 
6149, 337.30, 0.00, 
6150, 338.45, 0.00, 
6151, 339.59, 0.00, 
6151, 340.75, 0.00, 
6152, 341.91, 0.00, 
6153, 343.05, 0.00, 
6153, 337.42, 0.00, 
6154, 338.55, 1188.75, 
6155, 339.72, 1180.75, 
6155, 341.00, 0.00, 
6156, 342.31, 0.00, 
6156, 343.61, 0.00, 
6157, 344.86, 0.00, 
6158, 346.23, 0.00, 
6158, 347.53, 0.00, 
6159, 348.56, 0.00, 
6160, 349.88, 0.00, 
6160, 350.94, 664.75, 
6161, 352.20, 671.50, 
6162, 353.14, 686.25, 
6162, 354.30, 701.25, 
6163, 355.37, 716.50, 
6164, 356.48, 734.75, 
6164, 357.66, 752.50, 
6165, 358.78, 770.25, 
6166, 359.75, 790.75, 
6166, 0.95, 812.75, 
6194, 1.95, 0.00, 
6195, 3.03, 862.50, 
6195, 10.58, 0.00, 
6196, 11.73, 0.00, 
6196, 6.06, 0.00, 
6197, 14.03, 0.00, 
6198, 15.17, 0.00, 
6198, 9.41, 0.00, 
6199, 17.47, 0.00, 
6200, 18.58, 0.00, 
6200, 12.63, 0.00, 
6201, 20.86, 0.00, 
6202, 22.00, 0.00, 
6202, 16.42, 0.00, 
6203, 24.30, 0.00, 
6204, 25.44, 0.00, 
6204, 26.59, 0.00, 
6205, 21.08, 1092.75, 
6206, 22.17, 1084.25, 
6206, 23.41, 1080.75, 
6207, 31.17, 0.00, 
6207, 25.70, 1074.00, 
6208, 26.78, 1070.25, 
6209, 27.95, 1070.00, 
6209, 29.12, 1069.00, 
6210, 30.20, 1066.75, 
6211, 31.39, 1057.50, 
6211, 32.55, 1051.75, 
6212, 40.33, 0.00, 
6213, 34.19, 0.00, 
6213, 35.42, 2113.50, 
6214, 43.86, 0.00, 
6215, 126.95, 3021.25, 
6215, 128.09, 3026.00, 
6216, 129.27, 3038.25, 
6217, 130.37, 3047.50, 
6217, 131.58, 3054.00, 
6218, 132.81, 0.00, 
6219, 133.83, 0.00, 
6219, 135.00, 3076.75, 
6220, 143.67, 0.00, 
6221, 144.81, 0.00, 
6221, 145.95, 0.00, 
6222, 147.11, 0.00, 
6222, 140.72, 3119.00, 
6223, 142.31, 0.00, 
6224, 143.52, 0.00, 
6224, 144.73, 0.00, 
6225, 145.91, 0.00, 
6226, 147.09, 0.00, 
6226, 148.28, 0.00, 
6227, 149.47, 0.00, 
6228, 150.67, 1176.75, 
6228, 151.81, 1175.00, 
6229, 152.92, 1190.75, 
6230, 154.05, 1206.50, 
6230, 155.19, 1222.75, 
6231, 156.34, 1238.00, 
6232, 157.45, 1254.50, 
6232, 158.56, 1274.25, 
6233, 159.66, 1294.25, 
6234, 160.84, 1315.25, 
6234, 161.94, 1332.25, 
6235, 163.08, 1326.25, 
6236, 164.27, 1298.00, 
6236, 165.45, 1269.00, 
6237, 166.58, 1246.50, 
6237, 167.83, 1223.50, 
6238, 169.00, 1198.25, 
6239, 170.16, 1178.50, 
6239, 171.30, 1160.75, 
6240, 172.50, 1142.00, 
6241, 173.64, 1123.50, 
6241, 174.83, 1105.50, 
6242, 175.92, 1090.25, 
6243, 177.11, 1075.25, 
6243, 178.34, 1060.00, 
6244, 179.47, 1047.00, 
6245, 180.70, 1034.75, 
6245, 181.78, 1025.00, 
6246, 182.97, 1014.75, 
6247, 184.13, 1002.50, 
6247, 185.34, 993.25, 
6248, 186.42, 985.00, 
6249, 194.11, 0.00, 
6249, 195.27, 0.00, 
6250, 188.48, 0.00, 
6251, 197.55, 0.00, 
6251, 198.70, 0.00, 
6252, 199.84, 0.00, 
6252, 200.98, 0.00, 
6253, 202.14, 0.00, 
6254, 203.28, 0.00, 
6254, 204.44, 0.00, 
6255, 205.58, 0.00, 
6256, 206.72, 0.00, 
6256, 207.87, 0.00, 
6257, 209.02, 0.00, 
6258, 210.19, 0.00, 
6258, 211.33, 0.00, 
6259, 212.48, 0.00, 
6260, 213.62, 0.00, 
6260, 214.77, 0.00, 
6261, 215.92, 0.00, 
6262, 217.06, 0.00, 
6262, 218.22, 0.00, 
6263, 219.36, 0.00, 
6264, 220.50, 0.00, 
6264, 221.66, 0.00, 
6265, 222.81, 0.00, 
6265, 223.95, 0.00, 
6266, 225.09, 0.00, 
6267, 226.25, 0.00, 
6267, 227.39, 0.00, 
6268, 228.53, 0.00, 
6269, 229.69, 0.00, 
6269, 230.83, 0.00, 
6270, 231.98, 0.00, 
6271, 233.13, 0.00, 
6271, 234.28, 0.00, 
6272, 235.42, 0.00, 
6273, 236.56, 0.00, 
6273, 237.72, 0.00, 
6274, 238.86, 0.00, 
6275, 240.02, 0.00, 
6275, 241.16, 0.00, 
6276, 242.31, 0.00, 
6276, 243.45, 0.00, 
6277, 244.59, 0.00, 
6278, 245.75, 0.00, 
6278, 246.89, 0.00, 
6279, 248.03, 0.00, 
6280, 249.19, 0.00, 
6280, 250.34, 0.00, 
6281, 251.48, 0.00, 
6282, 252.62, 0.00, 
6282, 253.77, 0.00, 
6283, 254.92, 0.00, 
6284, 256.06, 0.00, 
6284, 257.22, 0.00, 
6285, 258.36, 0.00, 
6286, 259.52, 0.00, 
6286, 260.66, 0.00, 
6287, 261.80, 0.00, 
6287, 262.95, 0.00, 
6288, 264.09, 0.00, 
6289, 265.25, 0.00, 
6289, 266.39, 0.00, 
6290, 267.53, 0.00, 
6291, 268.69, 0.00, 
6291, 269.83, 0.00, 
6292, 270.97, 37.50, 
6293, 301.86, 0.00, 
6293, 303.00, 0.00, 
6294, 304.14, 0.00, 
6295, 305.28, 0.00, 
6295, 306.53, 0.00, 
6296, 307.67, 0.00, 
6297, 308.83, 0.00, 
6297, 309.97, 0.00, 
6298, 311.12, 0.00, 
6299, 312.27, 0.00, 
6299, 313.42, 0.00, 
6300, 314.56, 0.00, 
6300, 315.72, 0.00, 
6301, 316.88, 0.00, 
6302, 318.02, 0.00, 
6302, 319.17, 0.00, 
6303, 320.31, 0.00, 
6304, 321.47, 0.00, 
6304, 322.61, 0.00, 
6305, 323.77, 0.00, 
6306, 324.91, 0.00, 
6306, 326.06, 0.00, 
6307, 327.22, 0.00, 
6308, 328.36, 0.00, 
6308, 329.50, 0.00, 
6309, 330.70, 0.00, 
6310, 331.84, 0.00, 
6310, 333.00, 0.00, 
6311, 334.14, 0.00, 
6312, 335.30, 0.00, 
6312, 336.45, 0.00, 
6313, 337.59, 0.00, 
6313, 338.75, 0.00, 
6314, 339.89, 0.00, 
6315, 341.05, 0.00, 
6315, 342.19, 0.00, 
6316, 336.62, 0.00, 
6317, 337.73, 1187.25, 
6329, 338.86, 1189.25, 
6330, 340.02, 1183.25, 
6331, 341.27, 0.00, 
6331, 342.59, 0.00, 
6332, 343.86, 0.00, 
6332, 345.25, 0.00, 
6333, 346.47, 0.00, 
6334, 347.72, 0.00, 
6334, 349.00, 0.00, 
6335, 350.28, 673.50, 
6336, 351.47, 667.00, 
6336, 352.39, 677.25, 
6337, 353.61, 692.00, 
6338, 354.73, 707.25, 
6338, 355.81, 723.75, 
6339, 356.81, 741.50, 
6340, 357.97, 758.75, 
6340, 359.17, 778.00, 
6341, 0.14, 799.25, 
6354, 1.22, 822.50, 
6355, 2.34, 846.75, 
6356, 3.50, 870.50, 
6356, 11.00, 0.00, 
6357, 12.16, 0.00, 
6358, 6.47, 0.00, 
6358, 7.58, 0.00, 
6359, 8.67, 1338.00, 
6360, 9.84, 1347.00, 
6360, 17.91, 0.00, 
6361, 19.03, 0.00, 
6361, 20.17, 0.00, 
6362, 21.33, 0.00, 
6363, 15.78, 0.00, 
6363, 23.62, 0.00, 
6364, 24.77, 0.00, 
6365, 25.92, 0.00, 
6365, 20.44, 1090.00, 
6366, 21.52, 1085.25, 
6367, 22.66, 1083.75, 
6367, 23.84, 1077.00, 
6368, 25.08, 1073.00, 
6369, 26.19, 1074.00, 
6369, 27.31, 1072.75, 
6370, 28.48, 1069.00, 
6371, 29.64, 1066.75, 
6371, 30.88, 1052.25, 
6372, 31.94, 1044.00, 
6373, 33.13, 1063.50, 
6373, 40.88, 0.00, 
6374, 42.14, 0.00, 
6375, 35.95, 0.00, 
6375, 44.44, 0.00, 
6376, 45.61, 0.00, 
6376, 46.75, 0.00, 
6377, 47.91, 0.00, 
6378, 49.06, 0.00, 
6378, 42.92, 2129.50, 
6379, 0.03, 11983.50, 
6395, 134.55, 0.00, 
6396, 135.72, 3065.50, 
6397, 136.89, 0.00, 
6397, 145.53, 0.00, 
6398, 139.14, 0.00, 
6398, 140.27, 3183.50, 
6399, 141.88, 0.00, 
6400, 143.06, 0.00, 
6400, 144.31, 0.00, 
6401, 145.50, 0.00, 
6402, 146.64, 0.00, 
6402, 147.86, 0.00, 
6403, 149.00, 0.00, 
6404, 150.28, 0.00, 
6404, 151.39, 1172.00, 
6405, 152.52, 1185.00, 
6406, 153.61, 1201.75, 
6406, 154.78, 1215.75, 
6407, 155.91, 1233.75, 
6408, 156.98, 1252.50, 
6408, 158.17, 1265.50, 
6409, 159.30, 1286.00, 
6410, 160.42, 1308.75, 
6410, 161.53, 1335.25, 
6411, 162.67, 1338.25, 
6411, 163.87, 1307.75, 
6412, 165.05, 1280.25, 
6413, 166.19, 1254.75, 
6413, 167.42, 1230.50, 
6414, 168.58, 1208.50, 
6415, 169.67, 1186.25, 
6415, 170.92, 1166.00, 
6416, 172.03, 1147.00, 
6417, 173.23, 1128.75, 
6417, 174.41, 1110.75, 
6418, 175.50, 1094.25, 
6419, 176.70, 1080.25, 
6419, 177.92, 1065.50, 
6420, 179.03, 1051.25, 
6421, 180.30, 1039.75, 
6421, 181.42, 1028.50, 
6422, 182.53, 1020.00, 
6423, 183.70, 1008.75, 
6423, 184.91, 995.25, 
6424, 186.11, 986.75, 
6425, 187.25, 979.75, 
6425, 188.70, 8128.00, 
6426, 255.69, 0.00, 
6427, 256.83, 0.00, 
6427, 258.00, 0.00, 
6428, 259.16, 0.00, 
6428, 260.30, 0.00, 
6429, 261.44, 0.00, 
6430, 262.59, 0.00, 
6430, 263.73, 0.00, 
6431, 264.89, 0.00, 
6432, 266.03, 0.00, 
6432, 267.19, 0.00, 
6433, 268.33, 0.00, 
6434, 269.48, 0.00, 
6434, 270.63, 0.00, 
6435, 271.77, 0.00, 
6436, 272.92, 0.00, 
6436, 274.06, 0.00, 
6437, 275.22, 0.00, 
6438, 276.36, 0.00, 
6438, 277.50, 0.00, 
6439, 278.66, 0.00, 
6439, 279.80, 0.00, 
6440, 280.95, 0.00, 
6441, 282.03, 0.00, 
6441, 283.17, 0.00, 
6442, 284.31, 0.00, 
6443, 285.47, 0.00, 
6443, 286.61, 0.00, 
6444, 287.75, 0.00, 
6445, 288.89, 0.00, 
6445, 290.05, 0.00, 
6446, 291.19, 0.00, 
6447, 292.33, 0.00, 
6447, 293.47, 0.00, 
6448, 294.62, 0.00, 
6449, 295.77, 0.00, 
6449, 296.91, 0.00, 
6450, 298.05, 0.00, 
6451, 299.19, 0.00, 
6451, 300.34, 0.00, 
6452, 301.47, 0.00, 
6452, 302.62, 0.00, 
6453, 303.77, 0.00, 
6454, 304.91, 0.00, 
6454, 306.13, 0.00, 
6455, 307.28, 0.00, 
6456, 308.42, 0.00, 
6456, 309.56, 0.00, 
6457, 310.70, 0.00, 
6458, 311.86, 0.00, 
6458, 313.02, 0.00, 
6459, 314.16, 0.00, 
6460, 315.30, 0.00, 
6460, 316.45, 0.00, 
6461, 317.59, 0.00, 
6462, 318.73, 0.00, 
6462, 319.89, 0.00, 
6463, 321.03, 0.00, 
6463, 322.17, 0.00, 
6464, 323.33, 0.00, 
6465, 324.48, 0.00, 
6465, 325.62, 0.00, 
6466, 326.77, 0.00, 
6467, 327.92, 0.00, 
6467, 329.06, 0.00, 
6468, 330.27, 0.00, 
6469, 331.42, 0.00, 
6469, 332.58, 0.00, 
6470, 333.72, 0.00, 
6471, 334.87, 0.00, 
6471, 336.03, 0.00, 
6472, 337.17, 0.00, 
6473, 338.33, 0.00, 
6473, 339.47, 0.00, 
6474, 340.62, 0.00, 
6474, 341.78, 0.00, 
6475, 338.12, 0.00, 
6476, 337.33, 0.00, 
6476, 338.41, 1187.25, 
6477, 339.53, 1200.00, 
6478, 340.86, 0.00, 
6478, 348.69, 0.00, 
6479, 349.83, 0.00, 
6480, 344.70, 0.00, 
6480, 346.03, 0.00, 
6481, 347.27, 0.00, 
6482, 348.52, 705.75, 
6482, 349.81, 0.00, 
6483, 350.97, 665.00, 
6484, 352.03, 671.75, 
6484, 353.11, 685.00, 
6485, 354.25, 699.25, 
6486, 355.27, 715.75, 
6486, 356.36, 733.50, 
6487, 357.59, 751.25, 
6487, 498.59, 11779.25, 
6488, 29.17, 1069.00, 
6519, 30.23, 1066.50, 
6520, 31.39, 1057.25, 
6520, 32.58, 1051.50, 
6521, 40.34, 0.00, 
6522, 34.19, 0.00, 
6522, 35.39, 2113.75, 
6523, 43.83, 0.00, 
6524, 44.98, 0.00, 
6524, 38.67, 0.00, 
6525, 47.28, 0.00, 
6526, 48.42, 0.00, 
6526, 42.25, 0.00, 
6527, 43.41, 2159.50, 
6528, 51.89, 0.00, 
6528, 53.03, 0.00, 
6529, 46.44, 0.00, 
6529, 55.33, 0.00, 
6530, 48.69, 0.00, 
6531, 49.84, 0.00, 
6531, 51.00, 0.00, 
6532, 59.92, 0.00, 
6533, 53.31, 0.00, 
6533, 54.48, 0.00, 
6534, 55.64, 0.00, 
6535, 56.81, 0.00, 
6535, 57.98, 0.00, 
6536, 59.14, 0.00, 
6537, 60.28, 4749.00, 
6537, 61.44, 0.00, 
6538, 62.58, 4526.75, 
6539, 63.98, 0.00, 
6539, 65.12, 2541.50, 
6540, 66.30, 2580.75, 
6541, 67.36, 0.00, 
6541, 68.48, 0.00, 
6542, 69.61, 0.00, 
6542, 70.73, 0.00, 
6543, 71.86, 0.00, 
6544, 73.02, 3586.50, 
6544, 74.19, 3490.00, 
6545, 75.33, 3427.25, 
6546, 76.59, 0.00, 
6546, 77.75, 2730.50, 
6547, 78.87, 2743.75, 
6548, 80.03, 2753.25, 
6548, 81.17, 2766.50, 
6549, 142.27, 0.00, 
6550, 143.50, 0.00, 
6550, 144.66, 0.00, 
6551, 145.86, 0.00, 
6552, 147.06, 0.00, 
6552, 148.23, 0.00, 
6553, 149.50, 0.00, 
6554, 150.62, 1176.75, 
6554, 151.77, 1175.00, 
6555, 152.87, 1190.75, 
6556, 154.00, 1206.50, 
6556, 155.17, 1222.50, 
6557, 156.34, 1238.00, 
6557, 157.42, 1254.50, 
6558, 158.58, 1274.25, 
6559, 159.73, 1294.50, 
6559, 160.80, 1315.25, 
6560, 161.98, 1331.75, 
6561, 163.17, 1325.75, 
6561, 164.33, 1296.75, 
6562, 165.52, 1267.75, 
6563, 166.64, 1246.25, 
6563, 167.80, 1223.50, 
6564, 169.00, 1198.25, 
6565, 170.12, 1178.25, 
6565, 171.37, 1160.50, 
6566, 172.45, 1141.75, 
6567, 173.67, 1121.75, 
6567, 174.80, 1103.50, 
6568, 176.02, 1089.50, 
6569, 177.22, 1074.75, 
6569, 178.36, 1059.75, 
6570, 179.48, 1045.50, 
6571, 180.69, 1033.25, 
6571, 181.84, 1024.50, 
6572, 183.08, 1014.25, 
6573, 184.14, 1002.25, 
6573, 185.28, 992.25, 
6574, 186.52, 984.00, 
6574, 194.16, 0.00, 
6575, 188.77, 993.00, 
6576, 188.50, 0.00, 
6576, 197.61, 0.00, 
6577, 198.77, 0.00, 
6578, 199.92, 0.00, 
6578, 201.06, 0.00, 
6579, 202.20, 0.00, 
6580, 203.36, 0.00, 
6580, 204.52, 0.00, 
6581, 205.66, 0.00, 
6582, 206.80, 0.00, 
6582, 207.95, 0.00, 
6583, 209.11, 0.00, 
6584, 210.23, 0.00, 
6584, 211.37, 0.00, 
6585, 212.53, 0.00, 
6586, 213.67, 0.00, 
6586, 214.81, 0.00, 
6587, 215.97, 0.00, 
6587, 217.11, 0.00, 
6588, 218.27, 0.00, 
6589, 219.41, 0.00, 
6589, 220.55, 0.00, 
6590, 221.70, 0.00, 
6591, 222.84, 0.00, 
6591, 224.00, 0.00, 
6592, 225.14, 0.00, 
6593, 226.30, 0.00, 
6593, 227.44, 0.00, 
6594, 228.59, 0.00, 
6595, 229.73, 0.00, 
6595, 230.87, 0.00, 
6596, 482.03, 32.50, 
6597, 263.02, 0.00, 
6617, 264.17, 0.00, 
6618, 265.31, 0.00, 
6618, 266.47, 0.00, 
6619, 267.61, 0.00, 
6619, 268.77, 0.00, 
6620, 269.91, 0.00, 
6621, 271.06, 0.00, 
6621, 272.20, 0.00, 
6622, 273.34, 0.00, 
6623, 274.50, 0.00, 
6623, 275.66, 0.00, 
6624, 276.80, 0.00, 
6625, 277.94, 0.00, 
6625, 279.09, 0.00, 
6626, 280.23, 0.00, 
6627, 281.39, 0.00, 
6627, 282.45, 0.00, 
6628, 283.61, 0.00, 
6629, 284.75, 0.00, 
6629, 285.89, 0.00, 
6630, 287.03, 0.00, 
6630, 288.17, 0.00, 
6631, 289.33, 0.00, 
6632, 290.47, 0.00, 
6632, 291.61, 0.00, 
6633, 292.77, 0.00, 
6634, 293.89, 0.00, 
6634, 295.05, 0.00, 
6635, 296.19, 0.00, 
6636, 297.33, 0.00, 
6636, 298.47, 0.00, 
6637, 299.61, 0.00, 
6638, 300.77, 0.00, 
6638, 301.91, 0.00, 
6639, 303.05, 0.00, 
6640, 304.20, 0.00, 
6640, 305.34, 0.00, 
6641, 306.50, 0.00, 
6642, 307.66, 0.00, 
6642, 308.80, 0.00, 
6643, 309.94, 0.00, 
6643, 311.08, 0.00, 
6644, 312.23, 0.00, 
6645, 313.37, 0.00, 
6645, 314.52, 0.00, 
6646, 315.66, 0.00, 
6647, 316.81, 0.00, 
6647, 317.95, 0.00, 
6648, 319.09, 0.00, 
6649, 320.23, 0.00, 
6649, 321.39, 0.00, 
6650, 322.53, 0.00, 
6651, 323.67, 0.00, 
6651, 324.83, 0.00, 
6652, 325.97, 0.00, 
6653, 327.11, 0.00, 
6653, 328.25, 0.00, 
6654, 329.41, 0.00, 
6654, 330.61, 0.00, 
6655, 331.77, 0.00, 
6656, 332.91, 0.00, 
6656, 334.06, 0.00, 
6657, 335.20, 0.00, 
6658, 336.36, 0.00, 
6658, 337.50, 0.00, 
6659, 338.66, 0.00, 
6660, 339.80, 0.00, 
6660, 340.95, 0.00, 
6661, 342.09, 0.00, 
6662, 336.50, 0.00, 
6662, 15.42, 0.00, 
6680, 9.59, 0.00, 
6680, 17.72, 0.00, 
6681, 18.81, 0.00, 
6682, 12.84, 0.00, 
6682, 21.09, 0.00, 
6683, 22.23, 0.00, 
6684, 23.38, 0.00, 
6684, 24.53, 0.00, 
6685, 25.67, 0.00, 
6686, 26.81, 0.00, 
6686, 21.30, 0.00, 
6687, 22.44, 1083.75, 
6687, 23.58, 1080.50, 
6688, 31.41, 0.00, 
6689, 25.88, 1075.75, 
6689, 27.08, 1072.00, 
6690, 28.16, 1071.50, 
6691, 29.34, 1069.75, 
6691, 30.52, 1069.00, 
6692, 31.66, 1060.00, 
6693, 32.81, 1056.25, 
6693, 40.56, 0.00, 
6694, 41.72, 3004.75, 
6695, 124.41, 3041.25, 
6695, 97.77, 1630.25, 
6709, 98.98, 0.00, 
6710, 100.16, 1480.25, 
6711, 101.34, 1464.75, 
6711, 102.50, 1473.25, 
6712, 103.64, 1491.50, 
6713, 111.78, 0.00, 
6713, 105.12, 0.00, 
6714, 106.22, 7963.75, 
6715, 107.37, 7994.75, 
6715, 108.52, 7948.75, 
6716, 109.66, 8038.75, 
6717, 110.80, 8112.25, 
6717, 119.77, 0.00, 
6718, 120.91, 0.00, 
6718, 114.53, 0.00, 
6719, 115.69, 3018.00, 
6720, 116.84, 3015.00, 
6720, 117.97, 3011.50, 
6721, 119.13, 3007.50, 
6722, 120.28, 3018.00, 
6722, 121.41, 3019.75, 
6723, 122.53, 3016.25, 
6724, 123.69, 3021.00, 
6724, 124.83, 3020.75, 
6725, 125.98, 3017.50, 
6726, 127.11, 3022.75, 
6726, 128.27, 3033.50, 
6727, 129.42, 3042.00, 
6728, 130.55, 3047.00, 
6728, 131.69, 3053.75, 
6729, 132.92, 0.00, 
6730, 133.98, 0.00, 
6730, 135.12, 3060.50, 
6731, 143.78, 0.00, 
6732, 144.94, 0.00, 
6732, 146.08, 0.00, 
6733, 147.22, 0.00, 
6733, 140.83, 0.00, 
6734, 142.47, 0.00, 
6735, 143.66, 0.00, 
6735, 144.84, 0.00, 
6736, 145.98, 0.00, 
6737, 147.20, 0.00, 
6737, 148.41, 0.00, 
6738, 216.05, 0.00, 
6739, 217.20, 0.00, 
6739, 218.34, 0.00, 
6740, 219.48, 0.00, 
6741, 220.64, 0.00, 
6741, 221.78, 0.00, 
6742, 222.92, 0.00, 
6743, 224.06, 0.00, 
6743, 225.22, 0.00, 
6744, 226.36, 0.00, 
6745, 227.52, 0.00, 
6745, 228.66, 0.00, 
6746, 229.80, 0.00, 
6746, 230.95, 0.00, 
6747, 232.09, 0.00, 
6748, 233.23, 0.00, 
6748, 234.42, 0.00, 
6749, 235.56, 0.00, 
6750, 236.72, 0.00, 
6750, 237.86, 0.00, 
6751, 239.02, 0.00, 
6752, 240.16, 0.00, 
6752, 241.30, 0.00, 
6753, 242.45, 0.00, 
6754, 243.61, 0.00, 
6754, 244.75, 0.00, 
6755, 245.89, 0.00, 
6756, 247.05, 0.00, 
6756, 248.19, 0.00, 
6757, 249.34, 0.00, 
6757, 250.48, 0.00, 
6758, 251.64, 0.00, 
6759, 252.78, 0.00, 
6759, 253.92, 0.00, 
6760, 255.08, 0.00, 
6761, 256.23, 0.00, 
6761, 257.37, 0.00, 
6762, 258.50, 0.00, 
