Time,Angle,Distance
10181, 270.08, 957.50, 
10181, 271.16, 970.75, 
10182, 272.45, 984.50, 
10183, 273.62, 997.25, 
10183, 274.83, 1011.00, 
10184, 275.94, 1025.50, 
10184, 277.17, 1044.50, 
10185, 278.37, 1064.50, 
10186, 279.53, 1082.75, 
10186, 280.75, 1101.75, 
10187, 281.94, 1121.75, 
10188, 283.13, 1144.25, 
10188, 284.23, 1170.50, 
10189, 285.44, 1198.00, 
10190, 286.62, 1224.25, 
10190, 287.84, 1252.00, 
10191, 289.03, 1282.00, 
10192, 290.17, 1313.00, 
10192, 291.36, 1349.00, 
10193, 292.53, 0.00, 
10194, 293.70, 1434.75, 
10194, 294.89, 1474.75, 
10195, 296.05, 0.00, 
10196, 297.27, 0.00, 
10196, 298.39, 0.00, 
10197, 299.70, 0.00, 
10198, 300.87, 64.00, 
10198, 13.62, 0.00, 
10217, 14.83, 0.00, 
10217, 16.05, 0.00, 
10218, 17.27, 0.00, 
10219, 10.81, 0.00, 
10219, 19.67, 0.00, 
10220, 20.89, 0.00, 
10220, 22.11, 0.00, 
10221, 23.31, 0.00, 
10222, 16.89, 0.00, 
10222, 18.11, 4021.00, 
10223, 19.34, 3937.75, 
10224, 20.55, 3854.25, 
10225, 21.78, 3778.25, 
10225, 23.00, 3708.00, 
10226, 24.22, 3644.75, 
10227, 25.42, 3582.50, 
10227, 26.66, 3520.25, 
10228, 35.44, 0.00, 
10229, 36.66, 0.00, 
10229, 37.86, 0.00, 
10230, 31.55, 0.00, 
10231, 124.75, 3069.75, 
10231, 98.41, 0.00, 
10246, 99.59, 2930.25, 
10247, 100.86, 2866.50, 
10248, 109.53, 0.00, 
10248, 103.28, 0.00, 
10249, 104.53, 2700.75, 
10250, 105.72, 2724.00, 
10250, 114.39, 0.00, 
10251, 108.17, 2706.50, 
10252, 116.83, 0.00, 
10252, 118.03, 0.00, 
10253, 119.25, 0.00, 
10254, 120.47, 0.00, 
10254, 121.69, 0.00, 
10255, 122.91, 0.00, 
10255, 124.11, 0.00, 
10256, 125.33, 0.00, 
10257, 126.55, 0.00, 
10257, 127.75, 0.00, 
10258, 121.61, 0.00, 
10259, 130.19, 0.00, 
10259, 131.39, 0.00, 
10260, 132.61, 0.00, 
10261, 133.83, 0.00, 
10261, 135.03, 0.00, 
10262, 136.25, 0.00, 
10263, 137.47, 0.00, 
10263, 138.69, 0.00, 
10264, 139.91, 0.00, 
10265, 141.11, 0.00, 
10265, 142.33, 0.00, 
10266, 143.55, 0.00, 
10266, 144.75, 0.00, 
10267, 145.97, 0.00, 
10268, 147.19, 0.00, 
10268, 148.41, 0.00, 
10269, 149.62, 0.00, 
10270, 150.83, 0.00, 
10270, 152.03, 0.00, 
10271, 153.27, 0.00, 
10272, 154.47, 0.00, 
10272, 155.69, 0.00, 
10273, 156.89, 0.00, 
10274, 158.11, 0.00, 
10274, 159.33, 0.00, 
10275, 160.55, 0.00, 
10276, 124.09, 6995.25, 
10293, 262.84, 3971.25, 
10294, 124.09, 7155.25, 
10307, 124.09, 7229.75, 
10307, 229.72, 829.00, 
10308, 230.94, 826.50, 
10309, 232.06, 823.25, 
10309, 233.34, 821.50, 
10310, 234.64, 820.75, 
10311, 235.83, 819.75, 
10311, 237.05, 819.25, 
10312, 238.17, 819.00, 
10313, 239.45, 819.00, 
10313, 240.69, 819.25, 
10314, 241.83, 820.50, 
10315, 243.02, 823.00, 
10315, 244.31, 823.25, 
10316, 245.48, 824.50, 
10316, 246.66, 828.50, 
10317, 247.97, 831.00, 
10318, 249.19, 832.50, 
10318, 250.34, 835.50, 
10319, 251.64, 839.25, 
10320, 252.75, 843.50, 
10320, 254.02, 847.25, 
10321, 255.09, 852.25, 
10322, 256.39, 859.50, 
10322, 257.48, 865.75, 
10323, 258.81, 871.25, 
10324, 259.89, 877.50, 
10324, 261.14, 885.25, 
10325, 262.41, 892.50, 
10326, 263.53, 901.00, 
10326, 264.73, 911.25, 
10327, 265.89, 921.25, 
10328, 267.09, 932.25, 
10328, 268.28, 941.25, 
10329, 269.50, 951.00, 
10330, 270.69, 964.75, 
10330, 271.97, 978.25, 
10331, 273.16, 991.25, 
10331, 274.34, 1004.50, 
10332, 275.41, 5312.50, 
10333, 17.86, 0.00, 
10350, 11.42, 0.00, 
10351, 20.30, 0.00, 
10352, 21.52, 0.00, 
10352, 22.72, 0.00, 
10353, 16.31, 0.00, 
10354, 17.52, 4062.00, 
10354, 18.75, 3976.00, 
10355, 19.97, 0.00, 
10356, 21.19, 3770.50, 
10356, 22.41, 3732.25, 
10357, 23.59, 3664.00, 
10358, 24.86, 3600.25, 
10358, 26.05, 3550.50, 
10359, 34.86, 0.00, 
10359, 36.06, 0.00, 
10360, 37.28, 0.00, 
10361, 38.48, 0.00, 
10361, 32.17, 0.00, 
10362, 33.36, 3218.50, 
10363, 34.56, 3186.00, 
10363, 35.80, 3164.25, 
10364, 37.02, 3145.50, 
10365, 38.22, 3115.25, 
10365, 39.44, 3088.25, 
10366, 40.67, 3068.75, 
10367, 41.88, 3047.00, 
10367, 43.11, 3024.25, 
10368, 44.31, 2994.75, 
10369, 45.55, 2965.75, 
10369, 46.75, 2940.75, 
10370, 47.94, 2925.00, 
10371, 49.16, 2912.25, 
10371, 50.39, 2905.75, 
10372, 51.58, 2900.00, 
10372, 52.81, 2891.00, 
10373, 54.02, 2884.00, 
10374, 55.25, 2875.00, 
10374, 56.45, 2870.50, 
10375, 57.69, 2863.25, 
10376, 58.87, 2851.00, 
10376, 60.08, 2847.25, 
10377, 61.30, 2848.00, 
10378, 62.48, 2845.25, 
10378, 63.72, 2844.25, 
10379, 72.41, 0.00, 
10380, 66.14, 2846.75, 
10380, 67.34, 2855.25, 
10381, 68.55, 2861.75, 
10382, 69.77, 2867.00, 
10382, 70.95, 2878.50, 
10383, 72.19, 2893.50, 
10384, 73.39, 2897.00, 
10384, 74.62, 2911.75, 
10385, 75.81, 2890.50, 
10386, 77.02, 0.00, 
10386, 78.22, 2963.00, 
10387, 79.44, 2989.25, 
10388, 80.64, 3015.25, 
10388, 81.84, 3037.00, 
10389, 83.11, 3068.25, 
10389, 84.30, 3100.00, 
10390, 85.50, 3118.75, 
10391, 86.73, 3133.25, 
10391, 87.94, 3162.00, 
10392, 89.16, 3195.25, 
10393, 90.34, 3226.50, 
10393, 91.56, 3269.75, 
10394, 100.31, 0.00, 
10395, 93.98, 3258.25, 
10395, 95.20, 3200.00, 
10396, 135.45, 0.00, 
10397, 136.66, 0.00, 
10397, 137.86, 0.00, 
10398, 139.09, 0.00, 
10399, 140.30, 0.00, 
10399, 141.50, 0.00, 
10400, 142.72, 0.00, 
10401, 143.92, 0.00, 
10401, 145.14, 0.00, 
10402, 146.36, 0.00, 
10402, 147.56, 0.00, 
10403, 148.78, 0.00, 
10404, 149.98, 0.00, 
10404, 151.20, 0.00, 
10405, 152.41, 0.00, 
10406, 153.62, 0.00, 
10406, 154.83, 0.00, 
10407, 156.05, 0.00, 
10408, 157.25, 0.00, 
10408, 158.47, 0.00, 
10409, 159.67, 0.00, 
10410, 160.89, 0.00, 
10410, 162.14, 0.00, 
10411, 163.36, 0.00, 
10411, 164.58, 0.00, 
10412, 165.78, 0.00, 
10413, 167.00, 0.00, 
10413, 168.22, 0.00, 
10414, 169.42, 0.00, 
10415, 170.64, 0.00, 
10415, 171.84, 0.00, 
10416, 173.06, 0.00, 
10417, 174.28, 0.00, 
10417, 175.50, 0.00, 
10418, 176.70, 0.00, 
10419, 177.92, 0.00, 
10419, 179.12, 0.00, 
10420, 180.34, 0.00, 
10421, 181.56, 0.00, 
10421, 182.78, 0.00, 
10422, 183.98, 0.00, 
10423, 185.20, 0.00, 
10423, 186.42, 0.00, 
10424, 187.64, 0.00, 
10424, 188.86, 0.00, 
10425, 190.08, 0.00, 
10426, 191.28, 0.00, 
10426, 192.50, 11456.00, 
10427, 306.84, 3971.25, 
10428, 124.09, 7085.75, 
10449, 124.09, 7164.75, 
10450, 124.09, 7203.75, 
10450, 26.19, 12751.50, 
10463, 229.95, 827.25, 
10464, 231.27, 824.75, 
10464, 232.45, 822.25, 
10465, 233.72, 820.75, 
10466, 234.87, 820.25, 
10466, 236.11, 819.50, 
10467, 237.38, 818.75, 
10468, 238.62, 818.50, 
10468, 239.80, 818.75, 
10469, 241.02, 819.00, 
10470, 242.20, 819.50, 
10470, 243.36, 821.00, 
10471, 244.58, 822.00, 
10472, 245.86, 824.25, 
10472, 246.98, 828.75, 
10473, 248.22, 830.50, 
10474, 249.52, 833.75, 
10474, 250.62, 838.00, 
10475, 251.95, 840.25, 
10476, 253.09, 845.50, 
10476, 254.38, 851.00, 
10477, 255.44, 855.50, 
10478, 256.66, 860.75, 
10478, 257.97, 866.50, 
10479, 259.11, 872.75, 
10479, 260.38, 879.00, 
10480, 261.48, 887.00, 
10481, 262.73, 896.00, 
10481, 263.98, 904.25, 
10482, 265.14, 913.50, 
10483, 266.39, 924.00, 
10483, 267.53, 933.50, 
10484, 268.73, 944.75, 
10485, 269.87, 956.25, 
10485, 271.16, 968.25, 
10486, 272.30, 982.50, 
10487, 273.48, 996.00, 
10487, 274.66, 1009.25, 
10488, 275.81, 8128.50, 
10489, 10.52, 0.00, 
10507, 11.72, 4486.50, 
10508, 20.59, 0.00, 
10508, 21.80, 0.00, 
10509, 23.00, 0.00, 
10509, 16.58, 0.00, 
10510, 17.77, 4037.75, 
10511, 19.02, 3956.50, 
10511, 20.22, 3860.75, 
10512, 21.45, 3791.25, 
10513, 22.66, 3725.75, 
10513, 23.87, 3656.75, 
10514, 25.11, 3593.00, 
10515, 26.30, 3533.75, 
10515, 35.09, 0.00, 
10516, 36.31, 0.00, 
10517, 37.52, 0.00, 
10517, 31.16, 0.00, 
10518, 32.38, 3269.25, 
10519, 33.61, 3219.50, 
10519, 34.83, 3179.75, 
10520, 36.05, 3158.75, 
10521, 37.28, 3135.25, 
10521, 38.47, 3108.00, 
10522, 39.69, 3089.50, 
10522, 40.91, 3067.50, 
10523, 42.11, 3044.25, 
10524, 43.36, 3018.00, 
10524, 44.55, 2985.75, 
10525, 45.75, 2959.25, 
10526, 46.98, 2937.50, 
10526, 48.19, 2921.00, 
10527, 49.41, 2909.00, 
10528, 50.61, 2905.25, 
10528, 51.84, 2899.00, 
10529, 53.05, 2885.50, 
10530, 54.25, 2875.50, 
10530, 55.45, 2868.75, 
10531, 56.66, 2862.00, 
10532, 57.89, 2864.50, 
10532, 59.13, 2858.50, 
10533, 60.34, 2851.00, 
10534, 61.56, 2851.25, 
10534, 62.78, 2846.00, 
10535, 64.00, 2847.25, 
10536, 65.22, 2833.25, 
10536, 66.41, 2838.25, 
10537, 138.02, 0.00, 
10537, 139.22, 0.00, 
10538, 140.44, 0.00, 
10539, 141.64, 0.00, 
10539, 142.84, 0.00, 
10540, 144.06, 0.00, 
10541, 145.27, 0.00, 
10541, 146.47, 0.00, 
10542, 147.67, 0.00, 
10543, 148.89, 0.00, 
10543, 150.09, 0.00, 
10544, 151.30, 0.00, 
10545, 152.52, 0.00, 
10545, 153.72, 0.00, 
10546, 154.92, 0.00, 
10547, 156.12, 0.00, 
10547, 157.34, 0.00, 
10548, 158.55, 0.00, 
10548, 159.77, 0.00, 
10549, 160.97, 0.00, 
10550, 162.20, 0.00, 
10550, 163.42, 0.00, 
10551, 164.62, 0.00, 
10552, 165.83, 0.00, 
10552, 167.05, 0.00, 
10553, 168.25, 0.00, 
10554, 169.47, 0.00, 
10554, 170.67, 0.00, 
10555, 171.87, 0.00, 
10556, 173.09, 0.00, 
10556, 174.30, 0.00, 
10557, 175.52, 0.00, 
10558, 176.72, 0.00, 
10558, 177.94, 0.00, 
10559, 179.14, 0.00, 
10560, 180.34, 0.00, 
10560, 181.56, 0.00, 
10561, 182.77, 0.00, 
10561, 183.98, 0.00, 
10562, 185.19, 0.00, 
10563, 186.44, 0.00, 
10563, 187.64, 0.00, 
10564, 188.84, 0.00, 
10565, 190.06, 0.00, 
10565, 191.27, 0.00, 
10566, 192.48, 0.00, 
10567, 193.70, 0.00, 
10567, 194.91, 0.00, 
10568, 196.11, 0.00, 
10569, 197.33, 0.00, 
10569, 198.53, 0.00, 
10570, 199.75, 0.00, 
10571, 200.95, 0.00, 
10571, 202.17, 0.00, 
10572, 203.37, 0.00, 
10572, 204.59, 0.00, 
10573, 205.80, 0.00, 
10574, 207.02, 0.00, 
10574, 208.22, 0.00, 
10575, 209.44, 0.00, 
10576, 210.64, 0.00, 
10576, 211.84, 0.00, 
10577, 213.05, 0.00, 
10578, 214.27, 0.00, 
10578, 208.92, 0.00, 
10579, 210.27, 949.50, 
10580, 211.48, 925.50, 
10580, 212.69, 910.50, 
10581, 213.87, 900.25, 
10582, 215.12, 891.75, 
10582, 216.39, 885.00, 
10583, 217.67, 877.50, 
10583, 218.84, 870.25, 
10584, 220.08, 863.75, 
10585, 221.28, 858.00, 
10585, 222.53, 852.00, 
10586, 223.80, 845.75, 
10587, 224.98, 841.75, 
10587, 226.09, 838.25, 
10588, 227.44, 834.25, 
10589, 228.73, 830.50, 
10589, 229.80, 827.75, 
10590, 231.08, 826.00, 
10591, 232.30, 823.25, 
10591, 233.56, 820.75, 
10592, 234.67, 820.00, 
10593, 235.95, 819.75, 
10593, 237.20, 819.00, 
10594, 238.36, 818.75, 
10595, 239.59, 819.25, 
10595, 240.73, 819.50, 
10596, 242.00, 821.50, 
10597, 243.14, 823.75, 
10597, 244.48, 823.50, 
10598, 245.67, 824.50, 
10598, 246.89, 8418.50, 
10599, 279.16, 1075.25, 
10600, 280.37, 1094.00, 
10600, 281.45, 1115.00, 
10601, 282.67, 1138.75, 
10602, 283.86, 1161.50, 
10602, 285.08, 1186.00, 
10603, 286.20, 1212.50, 
10604, 287.45, 1239.00, 
10604, 288.58, 1269.50, 
10605, 289.77, 1302.50, 
10606, 290.95, 1340.50, 
10606, 292.11, 1377.50, 
10607, 293.31, 1414.00, 
10608, 294.48, 0.00, 
10608, 295.67, 1506.50, 
10609, 296.86, 0.00, 
10610, 298.00, 0.00, 
10610, 299.23, 0.00, 
10611, 300.48, 0.00, 
10612, 301.61, 0.00, 
10612, 302.83, 0.00, 
10613, 304.00, 0.00, 
10613, 305.19, 0.00, 
10614, 306.34, 0.00, 
10615, 307.55, 0.00, 
10615, 308.73, 0.00, 
10616, 309.92, 0.00, 
10617, 311.08, 0.00, 
10617, 312.27, 0.00, 
10618, 313.45, 0.00, 
10619, 322.22, 0.00, 
10619, 315.87, 3324.00, 
10620, 317.08, 3319.75, 
10621, 318.30, 3300.00, 
10621, 319.53, 3278.50, 
10622, 320.72, 3264.75, 
10634, 321.95, 3258.50, 
10635, 323.16, 3247.50, 
10636, 324.37, 3238.00, 
10636, 325.59, 3217.75, 
10637, 326.81, 3208.75, 
10638, 328.27, 0.00, 
10638, 336.77, 0.00, 
10640, 337.98, 0.00, 
10640, 331.92, 2057.50, 
10641, 333.14, 2033.50, 
10642, 341.63, 0.00, 
10642, 342.84, 0.00, 
10643, 344.06, 0.00, 
10644, 337.73, 0.00, 
10644, 338.97, 3109.25, 
10645, 340.17, 3100.00, 
10646, 341.39, 3092.75, 
10646, 342.59, 3090.75, 
10647, 351.34, 0.00, 
10647, 344.97, 0.00, 
10648, 346.19, 3417.25, 
10649, 347.39, 3443.75, 
10649, 348.58, 3471.50, 
10650, 349.81, 3500.50, 
10651, 351.02, 3526.50, 
10651, 352.20, 3552.75, 
10652, 1.02, 0.00, 
10667, 354.63, 3605.50, 
10668, 355.86, 3651.25, 
10669, 357.06, 3682.75, 
10669, 358.25, 3726.75, 
10670, 359.45, 3779.00, 
10671, 0.69, 3831.25, 
10682, 1.89, 3883.00, 
10683, 3.09, 3967.00, 
10684, 11.94, 0.00, 
10684, 13.14, 0.00, 
10685, 14.36, 0.00, 
10686, 15.56, 0.00, 
10686, 16.78, 0.00, 
10687, 18.00, 0.00, 
10688, 11.47, 0.00, 
10688, 20.34, 0.00, 
10689, 21.55, 0.00, 
10690, 22.75, 0.00, 
10690, 16.33, 0.00, 
10691, 17.53, 4062.25, 
10691, 18.73, 3976.25, 
10692, 19.98, 3868.50, 
10693, 21.17, 3795.25, 
10693, 22.39, 3735.00, 
10694, 23.61, 3664.00, 
10695, 24.83, 3599.75, 
10695, 26.05, 3549.75, 
10696, 34.84, 0.00, 
10697, 36.05, 0.00, 
10697, 37.25, 0.00, 
10698, 38.45, 0.00, 
10699, 32.11, 0.00, 
10699, 1.33, 128.00, 
10714, 0.64, 128.00, 
10714, 169.37, 0.00, 
10715, 170.58, 0.00, 
10716, 171.78, 0.00, 
10716, 173.00, 0.00, 
10717, 174.22, 0.00, 
10718, 175.44, 0.00, 
10718, 176.64, 0.00, 
10719, 177.86, 0.00, 
10719, 179.06, 0.00, 
10720, 180.28, 0.00, 
10721, 181.48, 0.00, 
10721, 182.70, 0.00, 
10722, 183.92, 0.00, 
10723, 185.14, 0.00, 
10723, 186.33, 0.00, 
10724, 187.53, 0.00, 
10725, 188.75, 0.00, 
10725, 189.95, 0.00, 
10726, 191.17, 0.00, 
10727, 192.37, 0.00, 
10727, 193.59, 0.00, 
10728, 194.80, 0.00, 
10729, 196.02, 0.00, 
10729, 197.22, 0.00, 
10730, 198.44, 0.00, 
10731, 199.64, 0.00, 
10731, 200.86, 0.00, 
10732, 202.06, 0.00, 
10732, 203.28, 0.00, 
10733, 204.50, 0.00, 
10734, 205.70, 0.00, 
10734, 206.91, 0.00, 
10735, 208.13, 0.00, 
10736, 209.33, 0.00, 
10736, 210.56, 0.00, 
10737, 211.78, 0.00, 
10738, 213.00, 0.00, 
10738, 214.20, 0.00, 
10739, 208.87, 0.00, 
10740, 210.16, 0.00, 
10740, 211.37, 925.75, 
10741, 212.66, 910.50, 
10741, 213.86, 900.75, 
10742, 215.19, 892.25, 
10743, 216.39, 885.00, 
10743, 217.64, 877.75, 
10744, 218.84, 870.50, 
10745, 220.06, 863.75, 
10745, 221.28, 858.25, 
10746, 222.41, 852.25, 
10747, 223.69, 845.75, 
10747, 224.97, 841.50, 
10748, 226.16, 838.00, 
10749, 227.33, 834.50, 
10749, 228.69, 831.50, 
10750, 229.94, 828.50, 
10751, 231.13, 826.00, 
10751, 232.22, 823.25, 
10752, 233.48, 821.00, 
10753, 234.66, 820.25, 
10753, 235.94, 819.75, 
10754, 237.17, 819.00, 
10755, 238.30, 818.75, 
10755, 239.59, 819.25, 
10756, 240.75, 819.50, 
10756, 242.08, 821.50, 
10757, 243.19, 823.50, 
10758, 244.45, 823.50, 
10758, 245.58, 824.50, 
10759, 246.83, 828.25, 
10760, 248.08, 831.00, 
10760, 249.30, 832.25, 
10761, 250.53, 835.50, 
10762, 251.73, 840.00, 
10762, 252.84, 844.25, 
10763, 254.13, 848.25, 
10764, 255.34, 853.25, 
10764, 256.48, 859.25, 
10765, 257.72, 865.25, 
10766, 258.83, 872.00, 
10766, 260.09, 878.50, 
10767, 261.23, 885.75, 
10768, 262.55, 893.00, 
10768, 263.73, 901.25, 
10769, 264.81, 911.75, 
10769, 266.08, 922.50, 
10770, 267.28, 933.25, 
10771, 268.50, 942.50, 
10771, 269.64, 952.75, 
10772, 270.88, 966.00, 
10773, 272.00, 978.25, 
10773, 273.19, 992.50, 
10774, 274.42, 1007.25, 
10775, 275.66, 38.25, 
10775, 307.62, 0.00, 
10776, 308.78, 0.00, 
10777, 309.98, 0.00, 
10777, 311.16, 0.00, 
10778, 312.33, 0.00, 
10779, 313.52, 0.00, 
10779, 322.28, 0.00, 
10780, 323.50, 0.00, 
10781, 317.16, 3351.25, 
10781, 318.37, 3299.50, 
10782, 319.61, 3283.50, 
10782, 320.81, 3267.50, 
10783, 322.03, 3258.75, 
10784, 323.30, 3246.75, 
10784, 324.50, 3236.75, 
10785, 325.70, 0.00, 
10786, 326.94, 0.00, 
10786, 328.17, 3203.75, 
10787, 329.59, 0.00, 
10788, 330.83, 2003.25, 
10788, 332.11, 1965.00, 
10789, 333.33, 1956.00, 
10790, 334.52, 1966.50, 
10790, 118.98, 1.75, 
10810, 15.67, 0.00, 
10822, 16.87, 0.00, 
10823, 18.06, 0.00, 
10824, 11.59, 0.00, 
10824, 20.47, 0.00, 
10825, 21.67, 0.00, 
10826, 22.89, 0.00, 
10826, 16.47, 0.00, 
10827, 17.69, 4039.00, 
10828, 18.91, 3964.00, 
10828, 20.11, 3863.50, 
10829, 21.31, 3796.75, 
10829, 22.55, 3732.75, 
10830, 23.77, 3658.75, 
10831, 24.97, 3597.25, 
10831, 26.20, 3550.50, 
10832, 27.42, 3497.25, 
10833, 36.19, 0.00, 
10833, 37.41, 0.00, 
10834, 31.08, 0.00, 
10835, 32.27, 3266.50, 
10835, 33.50, 3219.25, 
10836, 34.72, 3183.25, 
10837, 35.95, 3165.50, 
10837, 37.17, 3141.50, 
10838, 38.38, 3109.25, 
10839, 39.58, 3089.75, 
10839, 40.80, 3076.00, 
10840, 42.03, 3053.25, 
10841, 43.23, 3019.75, 
10841, 44.45, 2993.00, 
10842, 45.69, 2966.50, 
10843, 46.88, 2938.75, 
10843, 48.09, 2925.50, 
10844, 49.31, 2910.50, 
10845, 50.50, 2902.75, 
10845, 51.73, 2899.50, 
10846, 52.97, 2889.00, 
10846, 54.16, 2882.25, 
10847, 55.38, 2873.00, 
10848, 56.59, 2862.50, 
10848, 57.80, 2858.00, 
10849, 59.03, 2852.75, 
10850, 60.23, 2851.00, 
10850, 61.45, 2849.25, 
10851, 62.69, 2847.00, 
10852, 63.87, 2849.25, 
10852, 72.58, 0.00, 
10853, 66.30, 2853.50, 
10854, 67.52, 2859.50, 
10854, 68.73, 2864.75, 
10855, 69.97, 2862.75, 
10856, 71.17, 2872.75, 
10856, 72.37, 2894.75, 
10857, 73.56, 2907.00, 
10858, 74.78, 2920.00, 
10858, 76.02, 2926.75, 
10859, 77.19, 2945.25, 
10859, 78.41, 2975.50, 
10860, 79.61, 3000.25, 
10861, 80.83, 3018.75, 
10861, 82.05, 3036.50, 
10862, 83.22, 3072.75, 
10863, 84.42, 3105.00, 
10863, 85.61, 3124.50, 
10864, 86.81, 3143.00, 
10865, 88.03, 3165.50, 
10865, 89.27, 3194.25, 
10866, 90.47, 3228.00, 
10867, 91.67, 3280.75, 
10867, 100.42, 0.00, 
10868, 164.56, 0.00, 
10869, 165.77, 0.00, 
10869, 166.98, 0.00, 
10870, 168.19, 0.00, 
10871, 169.39, 0.00, 
10871, 170.61, 0.00, 
10872, 171.83, 0.00, 
10872, 173.03, 0.00, 
10873, 174.25, 0.00, 
10874, 175.45, 0.00, 
10874, 176.67, 0.00, 
10875, 177.87, 0.00, 
10876, 179.08, 0.00, 
10876, 180.30, 0.00, 
10877, 181.50, 0.00, 
10878, 182.72, 0.00, 
10878, 183.94, 0.00, 
10879, 185.14, 0.00, 
10880, 186.36, 0.00, 
10880, 187.56, 0.00, 
10881, 188.77, 0.00, 
10882, 189.98, 0.00, 
10882, 191.19, 0.00, 
10883, 192.41, 11904.00, 
10884, 256.84, 3971.25, 
10884, 124.09, 7116.75, 
10905, 108.86, 3971.25, 
10917, 26.20, 10063.50, 
10929, 229.72, 828.50, 
10930, 230.95, 826.00, 
10931, 232.23, 823.50, 
10931, 233.42, 821.50, 
10932, 234.61, 820.50, 
10933, 235.91, 819.75, 
10933, 237.06, 819.50, 
10934, 238.23, 819.00, 
10935, 239.55, 819.00, 
10935, 240.69, 819.25, 
10936, 241.97, 820.75, 
10937, 243.17, 823.00, 
10937, 244.44, 823.50, 
10938, 245.55, 824.50, 
10938, 246.78, 828.25, 
10939, 247.92, 831.00, 
10940, 249.23, 832.25, 
10940, 250.45, 835.50, 
10941, 251.53, 839.25, 
10942, 252.84, 843.50, 
10942, 254.02, 848.00, 
10943, 255.14, 852.75, 
10944, 256.36, 859.50, 
10944, 257.59, 865.75, 
10945, 258.72, 871.50, 
10946, 259.91, 877.75, 
10946, 261.12, 885.00, 
10947, 262.31, 892.75, 
10948, 263.55, 901.00, 
10948, 264.72, 911.25, 
10949, 266.00, 921.50, 
10950, 267.11, 932.25, 
10950, 268.34, 941.50, 
10951, 269.52, 951.50, 
10952, 270.72, 965.00, 
10952, 271.86, 978.25, 
10953, 273.06, 991.50, 
10953, 274.31, 1004.75, 
10954, 275.48, 3980.00, 
10955, 42.05, 3054.25, 
10972, 43.25, 3020.50, 
10973, 44.50, 2990.25, 
10973, 45.70, 2964.25, 
10974, 46.94, 2939.25, 
10975, 48.14, 2921.50, 
10975, 49.34, 2905.75, 
10976, 50.58, 2902.75, 
10977, 51.78, 2899.75, 
10977, 53.00, 2886.75, 
10978, 54.22, 2880.50, 
10979, 55.44, 2873.50, 
10979, 56.63, 2864.00, 
10980, 57.86, 2863.75, 
10980, 59.06, 2858.00, 
10981, 60.28, 2853.25, 
10982, 61.52, 2850.50, 
10982, 62.70, 2845.25, 
10983, 63.94, 2847.00, 
10984, 72.62, 0.00, 
10984, 66.34, 2852.00, 
10985, 67.56, 2859.00, 
10986, 68.80, 2863.50, 
10986, 70.00, 2847.25, 
10987, 71.20, 2859.25, 
10988, 72.42, 2893.25, 
10988, 73.64, 2904.25, 
10989, 74.83, 2919.50, 
10990, 76.03, 2934.75, 
10990, 77.27, 2952.75, 
10991, 78.48, 2974.50, 
10992, 79.67, 3000.25, 
10992, 80.89, 3024.75, 
10993, 82.12, 3042.25, 
10993, 83.27, 3075.25, 
10994, 84.48, 3109.50, 
10995, 85.69, 3124.00, 
10995, 86.89, 3140.00, 
10996, 88.12, 3165.50, 
10997, 89.33, 3197.00, 
10997, 90.52, 3231.50, 
10998, 91.73, 3281.75, 
10999, 100.50, 0.00, 
10999, 94.19, 3269.75, 
11000, 95.41, 3197.50, 
11001, 96.61, 3133.75, 
11001, 97.84, 5431.25, 
11002, 169.50, 0.00, 
11003, 170.70, 0.00, 
11003, 171.92, 0.00, 
11004, 173.14, 0.00, 
11005, 174.34, 0.00, 
11005, 175.55, 0.00, 
11006, 176.77, 0.00, 
11006, 177.98, 0.00, 
11007, 179.19, 0.00, 
11008, 180.41, 0.00, 
11008, 181.61, 0.00, 
11009, 182.83, 0.00, 
11010, 184.03, 0.00, 
11010, 185.25, 0.00, 
11011, 186.42, 0.00, 
11012, 187.62, 0.00, 
11012, 188.83, 0.00, 
11013, 190.05, 0.00, 
11014, 191.25, 0.00, 
11014, 192.47, 0.00, 
11015, 193.67, 0.00, 
11015, 194.87, 0.00, 
11016, 196.09, 0.00, 
11017, 197.30, 0.00, 
11017, 198.50, 0.00, 
11018, 199.70, 0.00, 
11019, 200.92, 0.00, 
11019, 202.14, 0.00, 
11020, 203.34, 0.00, 
11021, 204.55, 0.00, 
11021, 205.77, 0.00, 
11022, 206.97, 0.00, 
11023, 208.17, 0.00, 
11023, 209.39, 0.00, 
11024, 210.64, 0.00, 
11025, 211.86, 0.00, 
11025, 213.06, 0.00, 
11026, 214.28, 0.00, 
11026, 209.02, 0.00, 
11027, 210.31, 0.00, 
11028, 211.50, 924.50, 
11028, 212.69, 910.75, 
11029, 214.02, 900.50, 
11030, 215.17, 891.75, 
11030, 216.42, 885.00, 
11031, 217.61, 877.75, 
11032, 218.84, 870.75, 
11032, 220.14, 863.75, 
11033, 221.34, 858.00, 
11034, 222.48, 852.00, 
11034, 223.69, 845.50, 
11035, 225.02, 841.25, 
11036, 226.25, 838.00, 
11036, 227.44, 834.25, 
11037, 228.75, 830.50, 
11037, 229.92, 827.25, 
11038, 231.09, 825.75, 
11039, 232.27, 823.25, 
11039, 233.53, 820.75, 
11040, 234.80, 820.00, 
11041, 235.95, 819.75, 
11041, 237.20, 819.00, 
11042, 238.33, 818.50, 
11043, 239.63, 819.00, 
11043, 240.81, 819.25, 
11044, 242.00, 821.25, 
