Time,Angle,Distance
13:12:37.12550, 208.03, 0.00, 
13:12:37.12551, 209.33, 0.00, 
13:12:37.12551, 210.61, 0.00, 
13:12:37.12552, 211.91, 0.00, 
13:12:37.12553, 213.20, 0.00, 
13:12:37.12554, 214.50, 0.00, 
13:12:37.12555, 215.80, 0.00, 
13:12:37.12555, 217.09, 0.00, 
13:12:37.13000, 218.39, 0.00, 
13:12:37.13001, 219.69, 0.00, 
13:12:37.13002, 220.98, 0.00, 
13:12:37.13003, 222.28, 0.00, 
13:12:37.13004, 223.58, 0.00, 
13:12:37.13004, 224.88, 0.00, 
13:12:37.13005, 226.17, 0.00, 
13:12:37.13010, 227.45, 0.00, 
13:12:37.13011, 228.75, 0.00, 
13:12:37.13012, 230.06, 9472.00, 
13:12:37.13012, 298.80, 0.00, 
13:12:37.13013, 300.09, 0.00, 
13:12:37.13014, 301.39, 0.00, 
13:12:37.13015, 302.67, 0.00, 
13:12:37.13020, 303.97, 0.00, 
13:12:37.13021, 305.27, 0.00, 
13:12:37.13021, 306.63, 0.00, 
13:12:37.13022, 307.91, 0.00, 
13:12:37.13023, 309.22, 0.00, 
13:12:37.13024, 310.52, 0.00, 
13:12:37.13025, 311.81, 0.00, 
13:12:37.13025, 313.11, 0.00, 
13:12:37.13030, 314.41, 0.00, 
13:12:37.13031, 315.70, 0.00, 
13:12:37.13032, 317.00, 0.00, 
13:12:37.13033, 318.30, 0.00, 
13:12:37.13033, 319.59, 0.00, 
13:12:37.13034, 320.89, 0.00, 
13:12:37.13035, 322.19, 0.00, 
13:12:37.13040, 323.48, 0.00, 
13:12:37.13041, 324.78, 0.00, 
13:12:37.13041, 326.08, 0.00, 
13:12:37.13042, 327.38, 0.00, 
13:12:37.13043, 328.67, 0.00, 
13:12:37.13044, 330.03, 0.00, 
13:12:37.13045, 325.58, 0.00, 
13:12:37.13050, 332.62, 0.00, 
13:12:37.13050, 333.94, 0.00, 
13:12:37.13051, 335.23, 0.00, 
13:12:37.13052, 336.55, 0.00, 
13:12:37.13053, 337.84, 0.00, 
13:12:37.13054, 333.03, 0.00, 
13:12:37.13054, 340.44, 0.00, 
13:12:37.13055, 341.73, 0.00, 
13:12:37.13100, 336.72, 0.00, 
13:12:37.13101, 344.33, 0.00, 
13:12:37.13131, 345.63, 0.00, 
13:12:37.13132, 346.94, 0.00, 
13:12:37.13133, 348.23, 0.00, 
13:12:37.13134, 342.36, 0.00, 
13:12:37.13134, 343.69, 1687.50, 
13:12:37.13135, 344.95, 1678.50, 
13:12:37.13140, 346.31, 1671.00, 
13:12:37.13141, 347.58, 1666.25, 
13:12:37.13142, 348.83, 1656.50, 
